array size,selection sort operations,merge sort operations
91,13252,5938
91,13297,5934
91,13305,5923
91,13275,5922
91,13286,5926
91,13277,5926
91,13285,5929
91,13275,5928
91,13251,5927
91,13255,5925
91,13284,5937
91,13311,5927
91,13287,5926
91,13303,5931
91,13313,5932
91,13302,5935
91,13310,5934
91,13299,5923
91,13282,5924
91,13277,5923
91,13292,5921
91,13302,5925
91,13312,5928
91,13299,5931
91,13286,5920
91,13267,5931
91,13296,5923
91,13275,5925
91,13298,5926
91,13280,5934
91,13300,5927
91,13310,5925
91,13278,5930
91,13272,5929
91,13307,5919
91,13297,5927
91,13283,5935
91,13298,5926
91,13310,5923
91,13266,5929
91,13287,5932
91,13297,5910
91,13300,5929
91,13300,5918
91,13301,5936
91,13256,5919
91,13290,5933
91,13295,5936
91,13283,5925
91,13309,5929
91,13260,5931
91,13297,5930
91,13275,5924
91,13269,5931
91,13318,5921
91,13281,5928
91,13330,5931
91,13312,5921
91,13274,5929
91,13305,5923
91,13254,5925
91,13286,5931
91,13298,5932
91,13300,5923
91,13280,5920
91,13318,5927
91,13280,5931
91,13257,5930
91,13282,5933
91,13324,5931
91,13295,5924
91,13279,5931
91,13294,5928
91,13265,5940
91,13257,5931
91,13261,5929
91,13294,5930
91,13291,5924
91,13260,5921
91,13274,5935
91,13333,5931
91,13251,5928
91,13277,5936
91,13254,5931
91,13301,5924
91,13275,5936
91,13307,5921
91,13292,5919
91,13327,5935
91,13269,5922
91,13294,5927
91,13281,5935
91,13263,5932
91,13312,5926
91,13243,5937
91,13270,5940
91,13292,5932
91,13244,5926
91,13291,5927
91,13266,5933
91,13306,5924
91,13287,5924
91,13306,5932
91,13289,5927
91,13273,5929
91,13307,5924
91,13258,5922
91,13298,5931
91,13332,5926
91,13296,5920
91,13261,5916
91,13332,5931
91,13284,5932
91,13276,5926
91,13287,5931
91,13286,5939
91,13305,5926
91,13308,5927
91,13321,5919
91,13280,5919
91,13276,5928
91,13319,5931
91,13289,5918
91,13277,5934
91,13268,5926
91,13277,5931
91,13306,5929
91,13322,5933
91,13311,5938
91,13275,5929
91,13263,5932
91,13260,5907
91,13334,5921
91,13287,5925
91,13278,5933
91,13303,5928
91,13269,5920
91,13284,5933
91,13290,5925
91,13313,5938
91,13281,5927
91,13303,5924
91,13282,5923
91,13315,5931
91,13321,5926
91,13301,5937
91,13293,5921
91,13297,5925
91,13281,5930
91,13303,5931
91,13265,5932
91,13255,5937
91,13246,5921
91,13253,5923
91,13265,5923
91,13274,5934
91,13286,5920
91,13294,5923
91,13282,5939
91,13337,5915
91,13282,5928
91,13298,5930
91,13265,5918
91,13286,5935
91,13281,5922
91,13319,5930
91,13306,5933
91,13353,5934
91,13270,5934
91,13286,5916
91,13292,5934
91,13292,5919
91,13283,5927
91,13329,5928
91,13321,5928
91,13269,5923
91,13338,5930
91,13283,5931
91,13284,5931
91,13299,5925
91,13286,5934
91,13327,5925
91,13304,5930
91,13308,5928
91,13301,5914
91,13307,5933
91,13323,5926
91,13260,5925
91,13259,5932
91,13281,5930
91,13285,5925
91,13281,5922
91,13276,5921
91,13305,5928
91,13305,5932
91,13298,5925
91,13286,5932
91,13292,5933
91,13283,5940
91,13289,5928
91,13270,5931
91,13290,5921
91,13320,5923
91,13285,5933
91,13290,5918
91,13268,5938
91,13261,5926
91,13293,5933
91,13314,5935
91,13301,5936
91,13268,5929
91,13282,5933
91,13282,5934
91,13319,5925
91,13275,5940
91,13308,5922
91,13321,5925
91,13308,5929
91,13328,5923
91,13313,5931
91,13293,5933
91,13302,5919
91,13255,5924
91,13314,5931
91,13302,5921
91,13288,5931
91,13290,5926
91,13273,5926
91,13257,5925
91,13308,5922
91,13309,5911
91,13313,5931
91,13295,5938
91,13313,5937
91,13276,5929
91,13295,5925
91,13272,5937
91,13275,5923
91,13272,5928
91,13280,5932
91,13272,5921
91,13291,5930
91,13295,5927
91,13294,5928
91,13329,5935
91,13260,5925
91,13267,5936
91,13291,5932
91,13304,5921
91,13279,5921
91,13323,5932
91,13295,5922
91,13296,5919
91,13292,5937
91,13281,5917
91,13299,5929
91,13302,5925
91,13260,5931
91,13301,5928
91,13263,5936
91,13283,5928
91,13292,5921
91,13303,5932
91,13323,5923
91,13308,5935
91,13257,5921
91,13297,5920
91,13310,5923
91,13309,5927
91,13293,5929
91,13298,5927
91,13298,5930
91,13268,5932
91,13269,5928
91,13289,5937
91,13298,5929
91,13279,5922
91,13289,5926
91,13241,5936
91,13299,5916
91,13292,5921
91,13274,5931
91,13300,5927
91,13296,5932
91,13276,5926
91,13295,5934
91,13312,5923
91,13259,5937
91,13320,5934
91,13287,5926
91,13266,5930
91,13286,5922
91,13270,5914
91,13309,5925
91,13274,5933
91,13291,5920
91,13289,5929
91,13280,5940
91,13281,5927
91,13277,5923
91,13312,5932
91,13328,5918
91,13298,5927
91,13295,5930
91,13308,5932
91,13287,5931
91,13269,5922
91,13277,5927
91,13295,5927
91,13308,5930
91,13297,5931
91,13285,5929
91,13301,5934
91,13320,5937
91,13314,5927
91,13316,5935
91,13309,5937
91,13280,5914
91,13303,5929
91,13294,5928
91,13278,5927
91,13342,5928
91,13272,5930
91,13306,5937
91,13287,5930
91,13305,5916
91,13284,5937
91,13287,5930
91,13297,5918
91,13268,5927
91,13325,5929
91,13272,5923
91,13249,5925
91,13309,5930
91,13290,5923
91,13303,5934
91,13257,5933
91,13277,5934
91,13329,5926
91,13304,5934
91,13312,5923
91,13276,5924
91,13306,5925
91,13255,5922
91,13338,5915
91,13301,5934
91,13307,5929
91,13230,5925
91,13312,5931
91,13314,5919
91,13277,5937
91,13288,5916
91,13306,5929
91,13270,5920
91,13323,5938
91,13326,5926
91,13296,5935
91,13299,5931
91,13251,5927
91,13335,5927
91,13321,5919
91,13297,5934
91,13294,5921
91,13276,5927
91,13300,5926
91,13307,5930
91,13288,5926
91,13291,5932
91,13310,5928
91,13299,5921
91,13258,5940
91,13279,5933
91,13279,5931
91,13307,5930
91,13292,5923
91,13283,5933
91,13321,5939
91,13290,5932
91,13273,5922
91,13294,5933
91,13305,5932
91,13277,5921
91,13267,5927
91,13286,5927
91,13272,5931
91,13296,5929
91,13283,5927
91,13329,5934
91,13275,5937
91,13297,5927
91,13285,5931
91,13267,5929
91,13262,5928
91,13281,5926
91,13280,5920
91,13262,5930
91,13323,5926
91,13277,5933
91,13288,5930
91,13311,5927
91,13264,5934
91,13295,5927
91,13268,5934
91,13302,5926
91,13269,5931
91,13302,5925
91,13328,5929
91,13271,5931
91,13283,5928
91,13342,5927
91,13274,5931
91,13290,5933
91,13293,5921
91,13299,5924
91,13238,5925
91,13286,5928
91,13273,5921
91,13311,5931
91,13260,5924
91,13291,5922
91,13282,5920
91,13299,5933
91,13269,5921
91,13300,5929
91,13284,5923
91,13318,5926
91,13291,5922
91,13292,5937
91,13291,5915
91,13281,5925
91,13297,5927
91,13298,5931
91,13299,5931
91,13319,5926
91,13297,5933
91,13281,5931
91,13311,5938
91,13308,5938
91,13280,5925
91,13299,5933
91,13267,5919
91,13269,5921
91,13300,5934
91,13279,5932
91,13281,5927
91,13273,5923
91,13275,5933
91,13293,5925
91,13280,5930
91,13296,5931
91,13310,5923
91,13283,5919
91,13269,5917
91,13269,5931
91,13297,5933
91,13283,5927
91,13292,5933
91,13288,5930
91,13287,5927
91,13303,5922
91,13286,5931
91,13277,5934
91,13305,5932
91,13281,5919
91,13276,5929
91,13259,5933
91,13312,5915
91,13261,5921
91,13306,5932
91,13300,5935
91,13287,5937
91,13231,5927
91,13292,5928
91,13248,5936
91,13292,5925
91,13276,5927
91,13271,5919
91,13298,5925
91,13287,5927
91,13299,5923
91,13320,5930
91,13287,5920
91,13270,5935
91,13274,5930
91,13268,5931
91,13295,5942
91,13289,5926
91,13305,5922
91,13316,5922
91,13257,5930
91,13279,5936
91,13295,5927
91,13281,5939
91,13304,5937
91,13263,5922
91,13272,5933
91,13282,5926
91,13278,5916
91,13268,5925
91,13277,5930
91,13316,5928
91,13293,5928
91,13272,5924
91,13288,5930
91,13333,5935
91,13306,5939
91,13283,5926
91,13287,5934
91,13235,5924
91,13275,5927
91,13299,5925
91,13281,5915
91,13331,5918
91,13312,5931
91,13250,5935
91,13287,5931
91,13327,5921
91,13289,5926
91,13306,5925
91,13320,5926
91,13256,5933
91,13287,5928
91,13281,5929
91,13272,5934
91,13302,5929
91,13282,5921
91,13326,5929
91,13276,5931
91,13308,5930
91,13304,5927
91,13295,5929
91,13301,5924
91,13302,5936
91,13327,5934
91,13277,5935
91,13304,5929
91,13290,5930
91,13321,5937
91,13375,5931
91,13294,5919
91,13291,5930
91,13285,5934
91,13284,5928
91,13263,5922
91,13261,5928
91,13289,5932
91,13284,5928
91,13290,5931
91,13282,5939
91,13251,5925
91,13323,5931
91,13265,5929
91,13364,5932
91,13302,5933
91,13303,5935
91,13279,5919
91,13278,5926
91,13286,5918
91,13311,5933
91,13275,5933
91,13295,5922
91,13274,5937
91,13296,5929
91,13301,5928
91,13294,5931
91,13277,5921
91,13288,5932
91,13273,5934
91,13286,5930
91,13285,5922
91,13279,5932
91,13291,5935
91,13325,5925
91,13270,5925
91,13301,5932
91,13302,5920
91,13305,5922
91,13307,5931
91,13273,5933
91,13340,5920
91,13290,5922
91,13314,5930
91,13294,5926
91,13284,5928
91,13259,5938
91,13303,5929
91,13321,5926
91,13282,5934
91,13280,5929
91,13303,5930
91,13295,5936
91,13294,5929
91,13284,5918
91,13290,5932
91,13313,5927
91,13290,5930
91,13260,5925
91,13321,5928
91,13319,5938
91,13289,5930
91,13296,5924
91,13274,5918
91,13266,5930
91,13272,5933
91,13285,5938
91,13307,5928
91,13320,5928
91,13273,5920
91,13290,5923
91,13312,5930
91,13266,5923
91,13315,5933
91,13272,5925
91,13262,5930
91,13278,5932
91,13269,5922
91,13329,5924
91,13275,5938
91,13298,5922
91,13281,5927
91,13269,5929
91,13281,5928
91,13257,5926
91,13289,5929
91,13279,5930
91,13255,5924
91,13263,5930
91,13288,5930
91,13332,5923
91,13326,5923
91,13316,5928
91,13333,5926
91,13264,5922
91,13285,5931
91,13288,5932
91,13288,5917
91,13316,5925
91,13310,5933
91,13268,5937
91,13282,5937
91,13306,5936
91,13301,5924
91,13281,5930
91,13280,5934
91,13289,5934
91,13297,5927
91,13292,5931
91,13283,5930
91,13260,5929
91,13289,5924
91,13281,5929
91,13278,5919
91,13301,5925
91,13297,5916
91,13300,5933
91,13278,5926
91,13313,5932
91,13312,5923
91,13264,5934
91,13282,5925
91,13283,5932
91,13304,5931
91,13283,5923
91,13307,5934
91,13276,5934
91,13279,5925
91,13266,5939
91,13283,5930
91,13260,5934
91,13296,5932
91,13319,5923
91,13262,5929
91,13244,5925
91,13266,5940
91,13287,5922
91,13278,5932
91,13285,5934
91,13278,5937
91,13292,5925
91,13300,5931
91,13254,5924
91,13298,5936
91,13309,5927
91,13274,5922
91,13288,5926
91,13333,5935
91,13252,5927
91,13271,5928
91,13273,5928
91,13262,5928
91,13276,5926
91,13308,5920
91,13244,5919
91,13275,5933
91,13266,5933
91,13304,5927
91,13317,5933
91,13288,5926
91,13287,5940
91,13278,5930
91,13291,5921
91,13277,5925
91,13303,5919
91,13284,5927
91,13298,5930
91,13295,5925
91,13256,5932
91,13262,5924
91,13289,5929
91,13294,5933
91,13303,5921
91,13336,5932
91,13304,5928
91,13258,5918
91,13301,5935
91,13273,5924
91,13317,5931
91,13274,5935
91,13293,5934
91,13295,5933
91,13282,5931
91,13282,5929
91,13296,5931
91,13304,5932
91,13256,5926
91,13301,5924
91,13317,5934
91,13314,5927
91,13327,5927
91,13258,5928
91,13278,5929
91,13297,5927
91,13279,5925
91,13283,5935
91,13312,5925
91,13291,5930
91,13292,5923
91,13298,5931
91,13268,5919
91,13269,5925
91,13307,5919
91,13296,5923
91,13274,5925
91,13315,5938
91,13310,5930
91,13283,5931
91,13329,5920
91,13294,5934
91,13294,5926
91,13288,5931
91,13256,5930
91,13353,5927
91,13261,5929
91,13301,5930
91,13284,5936
91,13293,5929
91,13338,5920
91,13275,5932
91,13294,5929
91,13279,5926
91,13287,5921
91,13326,5928
91,13299,5930
91,13318,5935
91,13281,5920
91,13314,5922
91,13293,5923
91,13326,5925
91,13320,5927
91,13293,5930
91,13270,5937
91,13295,5932
91,13281,5927
91,13287,5932
91,13259,5928
91,13285,5924
91,13252,5922
91,13272,5926
91,13281,5922
91,13317,5918
91,13333,5929
91,13345,5926
91,13264,5929
91,13289,5933
91,13292,5928
91,13251,5932
91,13292,5929
91,13285,5925
91,13295,5926
91,13268,5925
91,13281,5935
91,13282,5930
91,13295,5924
91,13256,5916
91,13288,5927
91,13300,5925
91,13306,5930
91,13293,5928
91,13277,5924
91,13305,5922
91,13295,5929
91,13275,5921
91,13330,5929
91,13310,5922
91,13302,5929
91,13314,5928
91,13290,5921
91,13278,5932
91,13307,5927
91,13327,5921
91,13316,5926
91,13343,5928
91,13293,5922
91,13259,5926
91,13299,5933
91,13308,5929
91,13287,5922
91,13273,5931
91,13284,5931
91,13318,5932
91,13315,5924
91,13308,5929
91,13254,5937
91,13318,5928
91,13290,5926
91,13281,5930
91,13257,5915
91,13301,5923
91,13258,5925
91,13307,5922
91,13282,5922
91,13276,5929
91,13321,5921
91,13262,5929
91,13300,5939
91,13311,5932
91,13309,5915
91,13317,5931
91,13294,5932
91,13273,5932
91,13274,5930
91,13275,5925
91,13308,5927
91,13291,5928
91,13264,5931
91,13316,5919
91,13313,5919
91,13289,5921
91,13311,5919
91,13300,5924
91,13275,5923
91,13271,5931
91,13257,5934
91,13281,5931
91,13304,5932
91,13290,5928
91,13290,5926
91,13289,5923
91,13313,5925
91,13284,5921
91,13281,5923
91,13306,5936
91,13330,5920
91,13292,5929
91,13272,5929
91,13310,5919
91,13283,5925
91,13297,5935
92,13581,6005
92,13574,6018
92,13580,6005
92,13592,6014
92,13582,6012
92,13617,6000
92,13570,6001
92,13561,5993
92,13575,6007
92,13587,5999
92,13568,6003
92,13568,6003
92,13618,6012
92,13579,6005
92,13563,5998
92,13562,6003
92,13592,6011
92,13567,6014
92,13591,6010
92,13587,6005
92,13579,6010
92,13573,6001
92,13592,6001
92,13583,6003
92,13580,6013
92,13554,6002
92,13591,6008
92,13577,6008
92,13537,6006
92,13554,6004
92,13563,6000
92,13575,6007
92,13593,6007
92,13591,6009
92,13590,6004
92,13558,6001
92,13579,6006
92,13575,6004
92,13603,6014
92,13576,6005
92,13578,6008
92,13599,6009
92,13595,6011
92,13608,6007
92,13560,6008
92,13562,6005
92,13588,6007
92,13584,6012
92,13613,6002
92,13554,6003
92,13601,6001
92,13584,6012
92,13585,6006
92,13564,6008
92,13594,6001
92,13547,6001
92,13564,6002
92,13589,6007
92,13563,6013
92,13576,6002
92,13551,6008
92,13600,5999
92,13581,6005
92,13584,6002
92,13573,6010
92,13582,6007
92,13615,5997
92,13639,6008
92,13556,5998
92,13586,6002
92,13568,6009
92,13595,5997
92,13533,5992
92,13565,5998
92,13564,6000
92,13630,6006
92,13590,6000
92,13564,6008
92,13594,6000
92,13543,6001
92,13563,6001
92,13578,6002
92,13549,6002
92,13559,5999
92,13567,6004
92,13583,6005
92,13575,6005
92,13562,6010
92,13556,6003
92,13563,6010
92,13584,6003
92,13597,5998
92,13546,6003
92,13575,5998
92,13589,5994
92,13600,5996
92,13560,6008
92,13601,6006
92,13593,6004
92,13565,6006
92,13596,6016
92,13565,5995
92,13597,6009
92,13549,5991
92,13581,6009
92,13577,6003
92,13549,5990
92,13572,5995
92,13603,6003
92,13586,6007
92,13597,5995
92,13576,6002
92,13597,6006
92,13600,6005
92,13546,6007
92,13585,6010
92,13567,6008
92,13557,5993
92,13587,6012
92,13597,6005
92,13591,6010
92,13553,5998
92,13561,6000
92,13560,5996
92,13573,6005
92,13571,6000
92,13616,5999
92,13536,5988
92,13562,6010
92,13582,6004
92,13600,6001
92,13572,6005
92,13574,6011
92,13572,6004
92,13557,6002
92,13546,6002
92,13584,6000
92,13585,6004
92,13588,6009
92,13585,6011
92,13581,6006
92,13555,5996
92,13571,5995
92,13554,5990
92,13592,6007
92,13587,6009
92,13551,6008
92,13556,6001
92,13581,6008
92,13610,6005
92,13555,5998
92,13614,6003
92,13571,6008
92,13610,6006
92,13572,6012
92,13606,6005
92,13522,6002
92,13589,6000
92,13557,6002
92,13606,5992
92,13575,6017
92,13587,6008
92,13577,6008
92,13601,6008
92,13581,5998
92,13594,6002
92,13594,6008
92,13565,6007
92,13606,6010
92,13584,6007
92,13589,6006
92,13584,5996
92,13566,6008
92,13590,6004
92,13557,6001
92,13561,5998
92,13569,5993
92,13557,5999
92,13579,6004
92,13596,6001
92,13564,6012
92,13534,6010
92,13583,6002
92,13573,6002
92,13571,6000
92,13585,5990
92,13643,6012
92,13592,6002
92,13530,6007
92,13579,6004
92,13604,6003
92,13570,6009
92,13576,5996
92,13554,6006
92,13565,6003
92,13560,6005
92,13577,6010
92,13578,6006
92,13553,5999
92,13543,5995
92,13553,6005
92,13643,6004
92,13595,6006
92,13582,6004
92,13598,6020
92,13593,6008
92,13594,6003
92,13581,5985
92,13549,6004
92,13596,6009
92,13606,6004
92,13548,5989
92,13559,5990
92,13597,6003
92,13603,6008
92,13592,6002
92,13564,6005
92,13589,6009
92,13552,5993
92,13576,6010
92,13594,6002
92,13553,6003
92,13568,6000
92,13568,6001
92,13573,6003
92,13551,6001
92,13576,6009
92,13555,6004
92,13582,6000
92,13588,6004
92,13622,6004
92,13563,6011
92,13565,6011
92,13604,6009
92,13554,5996
92,13587,6006
92,13605,6007
92,13582,6002
92,13559,6001
92,13584,5992
92,13565,6002
92,13568,6003
92,13580,6007
92,13599,6000
92,13577,5999
92,13596,6005
92,13589,6010
92,13554,6006
92,13596,6004
92,13598,6000
92,13532,6007
92,13559,6005
92,13568,6011
92,13562,5998
92,13597,6006
92,13572,6002
92,13580,6012
92,13565,6009
92,13573,6005
92,13586,5999
92,13580,6000
92,13563,6005
92,13575,6003
92,13573,6005
92,13583,6007
92,13575,6007
92,13547,6010
92,13590,6008
92,13551,6005
92,13570,5998
92,13592,6006
92,13586,5994
92,13587,6002
92,13578,6008
92,13576,6005
92,13590,5993
92,13547,6001
92,13580,6007
92,13578,6000
92,13574,6004
92,13550,6003
92,13587,6000
92,13540,6000
92,13591,6004
92,13608,6000
92,13552,5997
92,13561,6008
92,13537,6007
92,13568,5992
92,13594,5997
92,13557,6005
92,13551,6003
92,13582,6001
92,13551,6003
92,13595,5998
92,13559,6010
92,13583,6005
92,13555,6006
92,13549,6000
92,13579,5998
92,13530,6012
92,13566,5994
92,13610,6007
92,13623,6005
92,13579,5999
92,13560,6003
92,13535,6006
92,13605,5998
92,13587,6003
92,13582,6000
92,13553,6000
92,13586,5996
92,13565,6006
92,13566,6002
92,13579,6002
92,13581,5999
92,13596,6011
92,13602,6011
92,13530,6012
92,13598,6007
92,13547,6005
92,13553,6010
92,13597,6015
92,13569,6004
92,13579,6010
92,13552,6007
92,13597,6009
92,13559,5996
92,13542,6012
92,13585,6000
92,13567,5997
92,13568,6007
92,13530,6002
92,13605,6010
92,13613,5994
92,13614,6012
92,13587,6015
92,13590,5998
92,13587,6006
92,13595,6013
92,13573,5997
92,13587,5992
92,13612,6008
92,13609,6008
92,13620,6006
92,13576,6008
92,13586,6005
92,13580,6004
92,13618,6012
92,13601,5994
92,13584,6003
92,13586,6006
92,13546,6006
92,13595,6001
92,13581,6008
92,13574,6007
92,13595,5993
92,13572,6013
92,13590,5997
92,13577,6008
92,13621,6002
92,13568,5998
92,13588,5996
92,13575,6006
92,13590,6006
92,13548,6002
92,13559,6006
92,13579,5999
92,13552,6008
92,13552,6003
92,13585,6012
92,13576,6008
92,13531,6001
92,13589,6003
92,13580,5996
92,13577,6004
92,13668,6010
92,13572,6004
92,13566,6003
92,13545,6014
92,13569,6002
92,13584,6009
92,13543,6003
92,13568,6010
92,13586,5986
92,13577,6001
92,13542,6003
92,13617,5994
92,13554,6009
92,13606,6010
92,13576,6003
92,13566,5998
92,13572,6001
92,13605,6000
92,13595,6006
92,13556,6011
92,13549,6008
92,13572,6002
92,13559,6004
92,13552,6001
92,13583,6007
92,13567,5997
92,13558,5999
92,13587,6013
92,13573,6002
92,13580,5997
92,13587,6008
92,13572,6000
92,13585,6001
92,13588,6000
92,13553,6012
92,13580,5997
92,13561,6004
92,13577,6005
92,13615,5993
92,13571,6014
92,13597,5999
92,13587,6003
92,13617,6003
92,13591,6007
92,13558,6003
92,13568,6005
92,13571,6011
92,13549,5995
92,13539,6010
92,13574,6001
92,13557,6008
92,13570,6001
92,13572,6005
92,13580,6003
92,13549,6008
92,13590,5996
92,13587,6009
92,13560,6006
92,13604,6010
92,13577,5999
92,13533,6010
92,13583,6002
92,13584,6011
92,13527,5989
92,13586,6010
92,13608,6012
92,13555,6002
92,13551,5996
92,13539,6004
92,13576,6012
92,13608,5991
92,13570,6009
92,13545,6005
92,13579,6015
92,13537,6005
92,13565,6001
92,13565,6006
92,13548,6006
92,13570,5998
92,13587,6002
92,13576,6015
92,13558,6004
92,13564,6015
92,13566,6008
92,13565,6005
92,13572,6009
92,13611,6012
92,13596,6004
92,13580,5999
92,13573,6002
92,13576,6011
92,13605,6014
92,13571,6006
92,13593,6006
92,13611,6003
92,13575,5992
92,13561,5998
92,13578,6002
92,13561,6010
92,13570,6001
92,13565,6010
92,13621,6010
92,13580,6006
92,13562,6010
92,13587,6000
92,13613,6006
92,13546,6003
92,13577,6006
92,13579,6011
92,13573,6002
92,13592,5996
92,13622,6003
92,13550,5999
92,13628,5998
92,13546,6002
92,13563,6010
92,13581,6001
92,13635,6003
92,13574,6004
92,13561,6003
92,13625,6004
92,13604,6003
92,13618,6008
92,13576,6013
92,13619,6003
92,13565,6004
92,13552,6011
92,13576,5998
92,13566,6007
92,13586,6001
92,13578,6005
92,13559,6010
92,13574,6005
92,13562,6008
92,13584,6003
92,13560,6005
92,13568,5999
92,13569,6010
92,13557,6001
92,13598,6000
92,13623,6013
92,13583,6005
92,13564,6009
92,13593,5998
92,13586,6004
92,13583,6004
92,13587,6006
92,13560,6006
92,13586,6006
92,13590,5997
92,13556,6002
92,13589,6015
92,13601,6004
92,13565,5991
92,13594,6008
92,13605,6005
92,13574,6007
92,13552,6001
92,13602,6009
92,13545,6015
92,13566,6013
92,13585,6007
92,13550,6003
92,13584,6007
92,13583,6008
92,13571,6000
92,13576,6010
92,13569,6002
92,13578,5984
92,13574,6002
92,13550,6019
92,13565,5999
92,13603,6011
92,13537,6001
92,13565,6003
92,13565,6012
92,13594,6002
92,13609,5994
92,13559,6014
92,13550,6004
92,13597,6001
92,13590,6002
92,13586,6000
92,13594,6008
92,13600,6012
92,13554,5991
92,13552,6015
92,13577,5996
92,13616,5999
92,13568,6010
92,13585,6009
92,13557,6010
92,13582,6011
92,13570,6003
92,13570,6010
92,13560,6005
92,13560,6015
92,13601,6007
92,13561,6009
92,13577,5997
92,13585,6007
92,13589,5992
92,13580,5998
92,13606,6010
92,13566,6005
92,13575,6009
92,13567,6006
92,13587,6003
92,13563,6004
92,13562,6014
92,13593,6007
92,13556,6002
92,13550,6002
92,13575,6014
92,13525,6007
92,13601,6004
92,13573,6004
92,13585,5992
92,13584,5996
92,13584,6002
92,13581,6002
92,13556,6008
92,13542,6003
92,13565,6005
92,13581,5993
92,13561,5995
92,13591,6004
92,13577,6011
92,13587,5992
92,13568,5999
92,13592,6007
92,13573,6004
92,13579,5999
92,13575,6001
92,13589,5997
92,13578,5992
92,13543,6001
92,13558,6005
92,13554,6010
92,13584,5999
92,13585,6004
92,13584,5999
92,13598,5999
92,13553,6001
92,13550,6010
92,13543,6003
92,13584,6005
92,13589,5989
92,13578,6001
92,13616,5998
92,13580,6004
92,13575,6004
92,13560,6007
92,13549,6006
92,13591,6012
92,13571,6010
92,13613,6005
92,13567,6002
92,13548,6007
92,13559,6005
92,13556,6003
92,13609,6009
92,13605,6000
92,13568,5994
92,13553,5999
92,13563,6009
92,13546,6007
92,13563,6000
92,13601,6005
92,13547,6002
92,13563,6004
92,13553,6008
92,13585,6001
92,13597,6000
92,13573,5999
92,13559,6004
92,13553,6002
92,13578,6002
92,13575,6006
92,13570,5998
92,13551,6012
92,13559,6002
92,13563,5985
92,13598,6002
92,13549,6001
92,13575,6005
92,13572,6000
92,13539,6004
92,13518,6002
92,13550,5998
92,13557,5998
92,13592,6000
92,13563,6007
92,13570,6000
92,13544,6018
92,13556,6002
92,13562,6002
92,13581,5998
92,13529,6005
92,13589,6006
92,13588,5999
92,13558,6003
92,13586,6009
92,13575,5999
92,13593,6002
92,13595,6011
92,13600,6001
92,13574,6007
92,13568,6015
92,13569,6004
92,13571,6005
92,13560,5991
92,13567,6006
92,13581,6007
92,13615,6014
92,13579,6007
92,13586,5999
92,13606,6007
92,13575,6007
92,13594,6004
92,13599,6005
92,13577,6003
92,13543,6005
92,13574,6008
92,13592,6000
92,13580,6006
92,13537,6012
92,13585,6012
92,13580,6000
92,13537,5997
92,13568,6002
92,13573,6009
92,13587,6004
92,13585,6011
92,13560,6000
92,13567,6011
92,13571,6012
92,13600,6005
92,13573,6013
92,13600,6009
92,13587,6011
92,13544,6001
92,13596,6006
92,13545,6003
92,13542,6009
92,13594,6006
92,13562,6006
92,13574,6000
92,13584,6004
92,13577,6009
92,13594,6012
92,13598,6006
92,13600,5996
92,13551,6005
92,13575,5993
92,13569,6008
92,13547,6010
92,13591,5996
92,13573,5994
92,13570,5998
92,13580,5996
92,13598,6008
92,13575,6003
92,13552,6008
92,13546,6003
92,13605,6008
92,13618,6002
92,13596,6009
92,13579,6004
92,13586,5991
92,13543,6012
92,13571,6003
92,13595,6008
92,13573,6003
92,13581,6010
92,13571,5998
92,13534,6006
92,13536,6005
92,13591,6005
92,13609,6003
92,13577,6005
92,13587,6010
92,13592,6012
92,13592,6010
92,13598,6003
92,13604,6008
92,13579,6010
92,13565,6002
92,13564,6003
92,13559,6010
92,13562,6011
92,13546,6012
92,13558,6005
92,13581,5999
92,13551,6007
92,13566,6007
92,13588,6012
92,13542,6012
92,13565,6009
92,13569,6003
92,13584,6010
92,13566,6006
92,13583,5996
92,13594,5999
92,13574,6006
92,13558,6002
92,13543,6005
92,13569,6001
92,13594,5997
92,13567,5992
92,13596,6005
92,13579,6008
92,13573,5994
92,13605,6003
92,13592,6007
92,13553,6004
92,13589,5999
92,13578,6009
92,13569,6008
92,13573,6006
92,13578,6001
92,13562,6005
92,13590,6011
92,13638,5998
92,13537,5993
92,13576,6007
92,13556,6007
92,13538,6003
92,13604,6002
92,13578,6011
92,13591,5991
92,13601,6002
92,13585,6009
92,13564,6007
92,13585,6007
92,13582,5998
92,13589,5997
92,13557,6009
92,13593,6001
92,13578,6003
92,13554,6004
92,13567,6014
92,13556,5996
92,13580,6002
92,13588,6010
92,13549,5997
92,13554,5998
92,13571,6012
92,13564,5992
92,13584,6005
92,13594,6002
92,13585,6003
92,13577,6010
92,13597,5998
92,13579,5995
92,13606,6009
92,13566,6003
92,13606,6006
92,13561,6013
92,13549,5993
92,13557,5994
92,13587,6001
92,13564,6005
92,13589,6012
92,13545,6007
92,13578,6006
92,13608,6000
92,13574,5998
92,13554,5999
92,13604,6002
92,13559,6012
92,13559,6002
92,13557,5996
92,13602,5997
92,13569,6001
92,13581,6005
92,13575,6003
92,13527,6012
92,13564,5998
92,13549,5997
92,13602,5993
92,13580,5999
92,13556,6000
92,13602,6010
92,13578,5991
92,13559,6008
92,13575,6015
92,13587,6017
92,13557,6009
92,13584,6011
92,13602,6007
92,13567,6006
92,13544,6005
92,13619,6007
92,13582,6010
92,13568,5998
92,13574,6007
92,13557,6007
92,13561,6011
92,13600,5995
92,13585,6001
92,13572,6003
92,13560,6003
